dataset,query_id,label,fixed_f1,chosen_f1,chosen_tokens,fixed_tokens,features_json
bioasq,bioasq_1042,coverage_guided_ultra,0.372093,0.355556,879.0,4235.0,"[11.0, 11.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 0.0, 0.465544, 0.2357986, 0.14593867923562964, 0.361911, 0.014159778667537305, 0.20254583884659677, 0.03348126063272207, 0.012765710652483924, 0.7184669977488702, 0.46828011960201404, 4.0, 0.19743289400361158, 0.546718258717397, 0.7503399087187117, 0.24966009128128835, 3.5519814444630953, 0.6029555793154348, 2.1186363407799726, 0.9201120719604394]"
bioasq,bioasq_2381,fixed_10_full,0.478261,0.478261,3516.0,3516.0,"[7.0, 7.0, 1.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.317791, 0.11272470000000001, 0.07015288824709927, 0.251469, 0.6270064287534889, 0.034324445940885684, 0.022832616405121603, 0.04524357203319163, 0.6844970436544773, 0.6270064287534889, 1.0, 0.2819178050595832, 0.48254819041434566, 0.6605340267039965, 0.3394659732960034, 3.169542408042767, 0.549423810577159, 2.160303877433138, 0.9382080532034106]"
bioasq,bioasq_2436,fixed_10_full,0.161290,0.161290,3696.0,3696.0,"[6.0, 6.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.533314, 0.2985966, 0.1502865767713138, 0.411674, 0.08251611620921252, 0.10350562707898162, 0.03570504430785617, 0.06400732026535963, 0.4511151029224809, 0.22938831532643061, 4.0, 0.1786068562066681, 0.48785786576270457, 0.7248974033863748, 0.27510259661362524, 1.8218755978246015, 0.5330995355638903, 2.172779703468827, 0.9436262356078953]"
bioasq,bioasq_2191,adaptive_k_full,0.429448,0.442953,406.0,3206.0,"[15.0, 14.0, 0.9333333333333333, 1.0, 4.0, 3.0, 2.0, 1.0, 0.0, 0.467998, 0.23191040000000002, 0.1147914516549033, 0.355846, 0.2512638942901465, 0.0645387373450314, 0.05838486489258504, 0.1415753913478263, 0.5255022457360929, 0.2512638942901465, 1.0, 0.20180121288221656, 0.49096892593001434, 0.7130128704879125, 0.28698712951208744, 2.1074915339721882, 0.5435863845600781, 2.185415211307771, 0.949113766938394]"
bioasq,bioasq_461,coverage_guided_ultra,0.393939,0.571429,294.0,3509.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.378661, 0.2098524, 0.06733862933740188, 0.22016900000000003, 0.22999463900428085, 0.19867638864313994, 0.07046408264912418, 0.010885726282875676, 0.5237798452969807, 0.22999463900428085, 1.0, 0.18044158656274603, 0.42247408178319623, 0.5987808574026316, 0.4012191425973685, 2.099869125916396, 0.4986722838910716, 2.2573699339238735, 0.9803633059174464]"
bioasq,bioasq_3312,fixed_10_full,0.539130,0.539130,3027.0,3027.0,"[11.0, 11.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 1.0, 0.511981, 0.3435623, 0.08144558542493265, 0.248058, 0.16235563429111627, 0.027118193839224515, 0.10317570378588264, 0.11006072490971341, 0.31540428258079894, 0.16235563429111627, 1.0, 0.1490212983205666, 0.39463381168422723, 0.6020634394402412, 0.39793656055975873, 1.460716119828816, 0.4663094802855611, 2.2755880333418568, 0.9882753259654413]"
bioasq,bioasq_3990,answer_aware_fallback,0.584270,0.611765,536.0,2658.0,"[3.0, 3.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.301928, 0.1256883, 0.07517237130761541, 0.238332, 0.2761386820698974, 0.22861410667443896, 0.0478359078985718, 0.06825799528364379, 0.6661488831774462, 0.2761386820698974, 1.0, 0.2402196544944915, 0.533073484166784, 0.7207480728118688, 0.2792519271881313, 2.9953471760632544, 0.5950374689830709, 2.146964338361174, 0.9324147649933238]"
bioasq,bioasq_1484,coverage_guided_ultra,0.273973,0.339623,301.0,3691.0,"[9.0, 9.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.607891, 0.4259927, 0.07988619918365122, 0.26792599999999994, 0.14167836010074178, 0.08358241855859018, 0.0898499895540484, 0.011066128631613206, 0.3438182174106871, 0.14167836010074178, 1.0, 0.14269986316666927, 0.37573742460844983, 0.5671080748566818, 0.43289192514331815, 1.5239679407952627, 0.4479733065548059, 2.2859410761585464, 0.9927715953316377]"
bioasq,bioasq_4301,coverage_guided_ultra,0.326923,0.329670,343.0,2816.0,"[6.0, 6.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.292724, 0.13032280000000002, 0.07412200025336607, 0.230927, 0.2765437750235717, 0.1182479058772085, 0.1172606277585713, 0.21072409505199438, 0.5271552725434197, 0.2765437750235717, 1.0, 0.22461457243091767, 0.5230519909025896, 0.7388599692455963, 0.2611400307544037, 2.1148591534032204, 0.579419217355308, 2.1526118949944677, 0.9348674676753994]"
bioasq,bioasq_879,fixed_10_full,0.421053,0.421053,4134.0,4134.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.274382, 0.2139325, 0.033709114895677704, 0.10554400000000003, 0.10478821497036987, 0.006410770385812417, 0.053837350846629904, 0.04498472931897862, 0.1935331034834647, 0.10478821497036987, 1.0, 0.12825634253795007, 0.35706729926495506, 0.5675911794608113, 0.4324088205391888, 1.2399765003615328, 0.4245818284493386, 2.290170105448577, 0.9946082394161052]"
bioasq,bioasq_1104,fixed_10_full,0.373832,0.373832,3720.0,3720.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.295696, 0.17512529999999998, 0.07066904990595248, 0.192938, 0.06542868351279693, 0.11535495914723229, 0.10941304583085337, 0.09865537579135329, 0.4662558844218387, 0.1760591959309561, 4.0, 0.16884824751192434, 0.46497222274565697, 0.6749430265073065, 0.3250569734926935, 1.873556955127799, 0.5291252010331887, 2.2239995225376874, 0.9658707203935843]"
bioasq,bioasq_2066,coverage_guided_ultra,0.225352,0.300000,317.0,2405.0,"[4.0, 4.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.577914, 0.1113391, 0.1569345597282192, 0.5380240000000001, 0.8159639669570213, 0.03212415688147371, 0.033837214533650316, 0.0014621552687770246, 0.9086905664164565, 0.8159639669570213, 1.0, 0.5190575458217285, 0.6934338430973486, 0.80211623769188, 0.19788376230811996, 10.951770926111921, 0.7478600066062034, 1.7187575217548625, 0.746446907427845]"
bioasq,bioasq_1505,adaptive_k_full,0.294118,0.371429,491.0,2846.0,"[11.0, 11.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.158423, 0.1141905, 0.021622518707356923, 0.07537500000000001, 0.16853613427343253, 0.004595292350226965, 0.05405780726283432, 0.019025015307120738, 0.2762603914835599, 0.16853613427343253, 1.0, 0.13873570918771702, 0.3688056361956555, 0.5764306137550846, 0.4235693862449153, 1.381712411802158, 0.43365855416600163, 2.28488795366935, 0.9923142300458115]"
bioasq,bioasq_2126,answer_aware_fallback,0.370370,0.411765,536.0,3420.0,"[12.0, 11.0, 0.9166666666666666, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.468369, 0.42294219999999993, 0.030194515388725817, 0.08792999999999995, 0.0005657932100543796, 0.04158259833592743, 0.029929393277522705, 0.0018959410208617563, 0.10573500808123507, 0.042605296251459854, 8.0, 0.11074066385430445, 0.3274917943870345, 0.5292820153675846, 0.4707179846324155, 1.1182367743753074, 0.3994379438376411, 2.300042236570509, 0.9988956514869857]"
bioasq,bioasq_4682,adaptive_k_full,0.370370,0.370370,4625.0,5092.0,"[11.0, 10.0, 0.9090909090909091, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.634898, 0.4731015, 0.09819113424260868, 0.36301799999999995, 0.12246849100170407, 0.04511275826983241, 0.023255704065849994, 0.0245708759517276, 0.2041068014074702, 0.14542178428660976, 9.0, 0.13419910949341737, 0.3636729116267862, 0.5790700304268745, 0.42092996957312545, 1.2564499882250733, 0.4201642666645828, 2.2798083237359217, 0.9901081747956131]"
bioasq,bioasq_2177,coverage_guided_ultra,0.450704,0.520000,420.0,3758.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.225513, 0.13039119999999998, 0.03918886917174314, 0.14588399999999999, 0.2699223548088136, 0.12143867537569907, 0.0053034636584143825, 0.005015231937848342, 0.45310469906391204, 0.2699223548088136, 1.0, 0.1729510887237789, 0.4044835847817951, 0.6034172551521881, 0.39658274484781186, 1.8285035513897447, 0.46546915735424166, 2.2605496530367155, 0.9817442403821559]"
bioasq,bioasq_1447,coverage_guided_ultra,0.035088,0.034483,1676.0,3537.0,"[8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.31636, 0.21056819999999998, 0.06527073465619948, 0.195843, 0.11829877354912122, 0.0667499051713238, 0.027408648375268633, 0.15429257807561006, 0.23678404349475277, 0.1926286509040334, 7.0, 0.15024110953125874, 0.4051480707913161, 0.6381357678889785, 0.3618642321110216, 1.3102451429068422, 0.459657840034397, 2.252936091500593, 0.9784377126193871]"
bioasq,bioasq_1528,coverage_guided_ultra,0.341463,0.409091,600.0,3233.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.453952, 0.3249673, 0.08338744730359601, 0.24497400000000003, 0.014204144931622746, 0.1338137071760891, 0.07701034470604826, 0.06840370788100937, 0.24754599605244612, 0.1338137071760891, 2.0, 0.13969159358495456, 0.39641373147390524, 0.6097822765552103, 0.3902177234447897, 1.3289848877855133, 0.4581329928730956, 2.2694654056268564, 0.9856163025340687]"
bioasq,bioasq_772,adaptive_k_full,0.298507,0.440000,426.0,3845.0,"[10.0, 10.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.241368, 0.1670526, 0.03167788441547194, 0.09815499999999999, 0.1775297471081502, 0.01670892578966561, 0.14777020980411656, 0.036326273573961745, 0.3581957840310232, 0.1775297471081502, 1.0, 0.14448622769115835, 0.3797432664921109, 0.5675457909664381, 0.4324542090335619, 1.5581075585336097, 0.458363198631206, 2.285752853392202, 0.9926898512228457]"
bioasq,bioasq_3732,coverage_guided_ultra,0.250000,0.294118,435.0,4100.0,"[3.0, 3.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.449662, 0.3570623, 0.04682360690730692, 0.157335, 0.04112644608617135, 0.1378279685630541, 0.021304891229412263, 0.035918089587290064, 0.2106915861246892, 0.1378279685630541, 2.0, 0.1259337656201733, 0.3500856853271824, 0.5502006232525809, 0.44979937674741916, 1.2669318892601755, 0.4225530843247647, 2.2942277073176878, 0.9963704335176203]"
bioasq,bioasq_4570,adaptive_k_full,0.166667,0.253521,430.0,3433.0,"[5.0, 5.0, 1.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.401411, 0.12112229999999999, 0.10771493613148551, 0.35468900000000003, 0.41008343069821207, 0.31474972036142507, 0.017996517285276174, 0.054213760958219885, 0.783451375273722, 0.41008343069821207, 1.0, 0.3314096578417022, 0.6181066574858635, 0.7751016947333398, 0.22489830526666021, 4.617900488927236, 0.6707277741045944, 1.9979088444377284, 0.8676807864850077]"
bioasq,bioasq_3405,fixed_10_full,0.444444,0.444444,3537.0,3537.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.213546, 0.13671280000000002, 0.04131185981724861, 0.12114500000000002, 0.09631648450450958, 0.07869498843340551, 0.16896125424966985, 0.07562773360306443, 0.3730437470146947, 0.16896125424966985, 3.0, 0.15620044355758933, 0.42621978337068656, 0.6266223791773703, 0.3733776208226296, 1.5950076185354487, 0.49330308199608036, 2.2586606961834197, 0.9809238768442162]"
bioasq,bioasq_4711,fixed_10_full,0.145455,0.145455,3052.0,3052.0,"[6.0, 6.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.313126, 0.1489782, 0.06420376070262551, 0.21121600000000001, 0.3080101939794204, 0.18384292585093542, 0.055080063616563334, 0.0034075739478676708, 0.6138072213741433, 0.3080101939794204, 1.0, 0.21018242937557308, 0.46243007366178407, 0.6388276942532533, 0.36117230574674686, 2.589380369975274, 0.536868609333247, 2.223404649028274, 0.9656123701110157]"
bioasq,bioasq_3049,answer_aware_fallback,0.311927,0.311927,716.0,3239.0,"[16.0, 16.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.227638, 0.12619260000000002, 0.04775674237466371, 0.14023200000000002, 0.20316906667603832, 0.02192076894015935, 0.23588328837891737, 0.016767850710338348, 0.5754092023300152, 0.23588328837891737, 3.0, 0.18038934137183954, 0.4639146827943952, 0.6377410402828692, 0.3622589597171308, 2.3552088398704645, 0.5406059800149043, 2.2369884889901854, 0.9715117568495306]"
bioasq,bioasq_656,coverage_guided_ultra,0.352941,0.384000,464.0,3978.0,"[6.0, 6.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.412068, 0.2854642, 0.07188371080126568, 0.22153899999999999, 0.04469407961792718, 0.1668486754613315, 0.026682489297882955, 0.08482337866565716, 0.2998000330042614, 0.1668486754613315, 2.0, 0.14435014968602017, 0.3960626236144497, 0.607098893661622, 0.39290110633837794, 1.4281634492080546, 0.46002752148742976, 2.2714874469465482, 0.9864944639213913]"
bioasq,bioasq_1337,answer_aware_fallback,0.520000,0.523810,696.0,2884.0,"[14.0, 13.0, 0.9285714285714286, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.350591, 0.2681019, 0.033993471286263184, 0.11845099999999997, 0.15446774161344703, 0.041806549512109485, 0.026535193430521624, 0.007404639594285042, 0.24422189959240248, 0.15446774161344703, 1.0, 0.13076781626687464, 0.34643767910633977, 0.5469006374068964, 0.4530993625931036, 1.323139688038978, 0.41948061156698574, 2.2948821773506176, 0.9966546662414929]"
bioasq,bioasq_325,fixed_10_full,0.426829,0.426829,4585.0,4585.0,"[9.0, 9.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.339931, 0.2137645, 0.05245570761175565, 0.17212999999999998, 0.16843418223109977, 0.2024763849134089, 0.02112781711582651, 0.02444319582503503, 0.4055087650140764, 0.2024763849134089, 2.0, 0.1590212593765569, 0.391296496845828, 0.5825120635091421, 0.41748793649085797, 1.6821105865819503, 0.46467365188460336, 2.27512987950529, 0.9880763522823577]"
bioasq,bioasq_599,fixed_10_full,0.215385,0.215385,3208.0,3208.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.411264, 0.2002929, 0.10353270603577404, 0.32149, 0.25035500311235603, 0.09591406006847192, 0.0040411998132586285, 0.0459096833177715, 0.56031162464986, 0.25035500311235603, 1.0, 0.20533129232239386, 0.49348828640456055, 0.717171702042359, 0.28282829795764103, 2.274338044993032, 0.5436601528638878, 2.173366768913006, 0.9438811948908182]"
bioasq,bioasq_959,coverage_guided_ultra,0.181818,0.204819,995.0,3606.0,"[12.0, 12.0, 1.0, 1.0, 0.0, 2.0, 1.0, 1.0, 0.0, 0.441037, 0.2260008, 0.11371138521256346, 0.326175, 0.17431417318728368, 0.02391182599192358, 0.26866453381462324, 0.14373623981661404, 0.5116985649730068, 0.26866453381462324, 3.0, 0.19514842425336548, 0.5127446451516985, 0.7120713731986789, 0.28792862680132103, 2.0479153413602407, 0.5708335755305597, 2.18198823017909, 0.9476254479446212]"
bioasq,bioasq_2290,fixed_10_full,0.309091,0.309091,3371.0,3371.0,"[7.0, 7.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.446161, 0.3237605, 0.06473212614807271, 0.20578099999999996, 0.11629882486367027, 0.02873178068006834, 0.07129264996268164, 0.05055574108897901, 0.28346045485822385, 0.11629882486367027, 1.0, 0.13780587811051687, 0.3774049026981364, 0.5841435258470382, 0.41585647415296184, 1.3955963865220276, 0.44339242992251526, 2.2828693784934027, 0.9914375739855907]"
bioasq,bioasq_3437,fixed_10_full,0.205128,0.205128,3600.0,3600.0,"[5.0, 5.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.294059, 0.1498754, 0.06520079707979037, 0.215068, 0.2598696180018296, 0.11330379277627964, 0.052887345736739845, 0.09070288615549946, 0.48455582043059386, 0.2598696180018296, 1.0, 0.19620231205387945, 0.4644024302854238, 0.6781419766018973, 0.3218580233981027, 1.9400742886172158, 0.5207678655868604, 2.213554563155783, 0.9613345321703197]"
bioasq,bioasq_4642,task_aware_coverage_ultra,0.441379,0.432000,587.0,2998.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.396335, 0.3270594, 0.03928463766715941, 0.12024699999999999, 0.06630501974339889, 0.012484388206946164, 0.036913217354006024, 0.0423379212030226, 0.17181677116580676, 0.06630501974339889, 1.0, 0.12118135115517242, 0.3459613146725029, 0.5534820280352742, 0.4465179719647257, 1.2074622682321974, 0.41779833559925594, 2.295437442868448, 0.9968958149918777]"
bioasq,bioasq_1984,adaptive_k_full,0.250000,0.250000,541.0,3202.0,"[11.0, 11.0, 1.0, 1.0, 0.0, 3.0, 1.0, 1.0, 0.0, 0.217242, 0.1443375, 0.04156872373852726, 0.12152999999999999, 0.015079956914408821, 0.26224210787969177, 0.011102825420498787, 0.055274762707027275, 0.31342466005652675, 0.26224210787969177, 2.0, 0.15050974279033513, 0.4075198752922837, 0.6179551398631679, 0.38204486013683203, 1.4565043948160612, 0.4717368813608257, 2.2624945195659993, 0.9825888851838622]"
bioasq,bioasq_2783,coverage_guided_ultra,0.253521,0.250000,378.0,2879.0,"[5.0, 5.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.191597, 0.0701913, 0.04234715644774747, 0.14721199999999998, 0.5427485816583767, 0.10563317797251527, 0.019452287875071084, 0.010355068190002974, 0.7249956940870682, 0.5427485816583767, 1.0, 0.2729640283055022, 0.49375634872128027, 0.6594919883233392, 0.3405080116766608, 3.6363066995634843, 0.5669987222757561, 2.1655846399055623, 0.9405014592054263]"
bioasq,bioasq_1586,adaptive_k_full,0.452555,0.471698,335.0,3185.0,"[12.0, 12.0, 1.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.380719, 0.12874170000000001, 0.08734885593074473, 0.29609399999999997, 0.552554508705896, 0.1793737638520799, 0.0074464368733895715, 0.008933097638941024, 0.7492533863558163, 0.552554508705896, 1.0, 0.295723141763702, 0.5073181416743758, 0.6585426477978774, 0.3414573522021226, 3.9880897511103663, 0.5842378421315338, 2.135547725411217, 0.9274565929871323]"
bioasq,bioasq_628,fixed_10_full,0.461538,0.461538,3366.0,3366.0,"[10.0, 10.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.261691, 0.1769131, 0.04154739748877179, 0.12805, 0.10754286544053865, 0.1506815289788338, 0.01599214340577254, 0.1013103240080859, 0.3154980492259955, 0.1506815289788338, 2.0, 0.14792064578598194, 0.3896574080720987, 0.5982677370980442, 0.40173226290195585, 1.4609162163369211, 0.4593902252918358, 2.2761571196553856, 0.9885224770111336]"
bioasq,bioasq_1681,answer_aware_fallback,0.265060,0.289157,769.0,3511.0,"[10.0, 10.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 0.0, 0.439567, 0.2218573, 0.11824238612194021, 0.333434, 0.1545020440569924, 0.032784535690804834, 0.2666237456405963, 0.08846887960197196, 0.5541180297884054, 0.2666237456405963, 3.0, 0.19813051001702445, 0.5266727756986134, 0.7232126236098609, 0.27678737639013906, 2.2427459884180716, 0.5844107062921848, 2.167291072483134, 0.9412425534576055]"
bioasq,bioasq_2274,adaptive_k_full,0.153846,0.151515,486.0,3555.0,"[7.0, 7.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.446703, 0.2435267, 0.07900176500946039, 0.27611800000000003, 0.31973817055179843, 0.051922642113440005, 0.10723232214692989, 0.0009021654208725136, 0.5101599944482128, 0.31973817055179843, 1.0, 0.18343081066675646, 0.4234685560145971, 0.6089073600553861, 0.39109263994461385, 2.0414829100647585, 0.49460127930951625, 2.2559215953390286, 0.9797343004621206]"
bioasq,bioasq_244,fixed_10_full,0.233010,0.233010,2957.0,2957.0,"[11.0, 11.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.368579, 0.2907345, 0.049572229062752465, 0.140793, 0.057686411868283334, 0.022765811399998323, 0.034703550663494113, 0.1412912835511518, 0.1696081437086758, 0.1412912835511518, 5.0, 0.12677511612828887, 0.3628128068736252, 0.5802620604021883, 0.4197379395978118, 1.2042507310538613, 0.4312699342682772, 2.2880969440097068, 0.9937078768431094]"
bioasq,bioasq_782,fixed_10_full,0.361446,0.361446,3423.0,3423.0,"[10.0, 9.0, 0.9, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.34629, 0.23201489999999997, 0.05926798926140484, 0.179581, 0.09807098096970737, 0.11503653007594802, 0.050841780010973496, 0.07473793641167811, 0.34536371249530734, 0.11503653007594802, 2.0, 0.14925334536704324, 0.40131560516156506, 0.608880291739884, 0.3911197082601161, 1.5275657935366616, 0.4704317902904655, 2.271123452203064, 0.9863363830128543]"
bioasq,bioasq_3519,task_aware_coverage_ultra,0.101695,0.113208,373.0,3219.0,"[8.0, 8.0, 1.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.36132, 0.1058495, 0.08606753921223727, 0.296905, 0.7076248201040629, 0.04725174360677518, 0.0008551976087678232, 0.020881766854865483, 0.7851572013727444, 0.7076248201040629, 1.0, 0.3413525807868719, 0.5248291205910278, 0.6815478580437319, 0.3184521419562681, 4.654566065930668, 0.5989614948780952, 2.080018127825201, 0.9033403951732174]"
bioasq,bioasq_3769,adaptive_k_full,0.397906,0.422680,507.0,3344.0,"[8.0, 8.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.151722, 0.11373530000000001, 0.016760831620477545, 0.057222999999999996, 0.17899184033956844, 0.01350496302447895, 0.019219361727369808, 0.03484003638233084, 0.22256495432435636, 0.17899184033956844, 1.0, 0.13339921730544518, 0.3506413576084118, 0.5595070307987053, 0.44049296920129455, 1.28628109262933, 0.42192713876727955, 2.292052607924918, 0.9954257998537493]"
bioasq,bioasq_3303,answer_aware_fallback,0.246154,0.259067,585.0,3186.0,"[5.0, 5.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.543145, 0.1973519, 0.17211755943857093, 0.471435, 0.22785259921383794, 0.03451196273554936, 0.5393697815500464, 0.01194340369514585, 0.816877629362325, 0.5393697815500464, 3.0, 0.27521650412283843, 0.6907336590121503, 0.7956979385554434, 0.20430206144455665, 5.460829261426475, 0.7452192946969978, 1.9694862393347259, 0.8553370059274585]"
bioasq,bioasq_3448,fixed_10_full,0.521739,0.521739,2685.0,2685.0,"[5.0, 5.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.478761, 0.0942265, 0.1284377119137911, 0.433743, 0.8439868744530151, 0.047955033931335246, 0.0006516821545614613, 0.003646913595718959, 0.8929988031606585, 0.8439868744530151, 1.0, 0.508095917815052, 0.6422694252678386, 0.7512090547775837, 0.24879094522241618, 9.345689857109393, 0.7102853756007675, 1.7676062339212288, 0.7676616335697781]"
