retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
tfidf_cross_encoder,578,"[""8764879"", ""11255504"", ""10795340"", ""31882215"", ""4462419"", ""34103335"", ""6368017"", ""6776834"", ""3847200"", ""3559136""]","[4.129902, -0.429611, -1.027637, -1.126595, -2.069825, -2.395789, -2.975788, -3.205916, -3.514264, -3.67898]",1.0,1.0,1.0
tfidf_cross_encoder,587,"[""7142113"", ""16999023"", ""5085118"", ""40558887"", ""7281161"", ""2559303"", ""23124332"", ""9675944"", ""854417"", ""21230110""]","[0.245762, -1.791383, -2.159509, -2.452842, -3.543777, -3.783007, -3.783069, -3.965135, -4.175369, -4.927282]",0.63093,0.5,1.0
tfidf_cross_encoder,589,"[""10984005"", ""12206390"", ""5698494"", ""25451374"", ""752423"", ""41264017"", ""36003142"", ""9617381"", ""4687948"", ""43226130""]","[8.103359, -1.309272, -2.076066, -2.340706, -2.386008, -2.666105, -2.791325, -3.502975, -3.644437, -3.67348]",1.0,1.0,1.0
tfidf_cross_encoder,593,"[""19675911"", ""31889025"", ""33533307"", ""7209559"", ""36355784"", ""18997216"", ""6085365"", ""12561083"", ""9822397"", ""40817021""]","[6.421849, 0.727334, -1.976964, -3.275934, -4.637972, -4.94068, -4.995814, -5.101066, -5.354861, -5.373032]",1.0,1.0,1.0
tfidf_cross_encoder,597,"[""36355784"", ""27240667"", ""23136735"", ""25742130"", ""46695481"", ""12779444"", ""52188256"", ""27446873"", ""76415938"", ""14408200""]","[4.661669, 2.161227, 1.805989, 1.667529, 1.624039, 1.539245, 0.238828, -0.006905, -1.264044, -1.865327]",0.838547,1.0,1.0
tfidf_cross_encoder,598,"[""46695481"", ""27446873"", ""36355784"", ""6561200"", ""76415938"", ""27873158"", ""25742130"", ""9764256"", ""28617573"", ""23136735""]","[4.726487, 4.366099, 3.428932, 2.920827, 2.421689, 1.994987, 1.253018, 1.012577, 0.687698, 0.102401]",0.333333,0.142857,1.0
tfidf_cross_encoder,613,"[""9638032"", ""36830715"", ""7465900"", ""16056410"", ""9748934"", ""42035464"", ""11983390"", ""20054396"", ""21598000"", ""34498093""]","[8.03095, -3.625199, -4.019628, -4.275028, -5.138959, -5.228122, -5.337271, -5.730201, -5.808864, -5.917772]",1.0,1.0,1.0
tfidf_cross_encoder,619,"[""20888849"", ""1171121"", ""6334188"", ""25452937"", ""26000593"", ""22482820"", ""12236208"", ""21258863"", ""34733465"", ""24974080""]","[-3.451726, -3.749278, -3.892396, -4.724358, -5.118522, -5.162438, -5.428334, -5.432616, -5.659101, -5.701357]",0.613147,1.0,0.5
tfidf_cross_encoder,623,"[""25599283"", ""4462079"", ""22843838"", ""12074066"", ""520579"", ""2425364"", ""43226130"", ""23267371"", ""18557974"", ""12810152""]","[5.708117, 3.427781, 2.619417, 1.233144, 0.747568, 0.685329, -0.274528, -0.338507, -0.357677, -0.413928]",0.0,0.0,0.0
tfidf_cross_encoder,628,"[""24512064"", ""29134911"", ""20996244"", ""5735492"", ""22705234"", ""10450300"", ""8300657"", ""46202852"", ""5867846"", ""44737533""]","[3.128235, 2.287514, -0.478026, -0.715659, -1.661435, -1.868381, -1.875002, -1.892143, -2.742873, -2.755406]",1.0,1.0,1.0
tfidf_cross_encoder,636,"[""24294572"", ""19752008"", ""42708716"", ""14328288"", ""22025252"", ""34016944"", ""15113221"", ""6492658"", ""13964633"", ""3155374""]","[3.331037, 2.44021, 1.338951, 0.867511, -1.185653, -2.056134, -3.100492, -3.14025, -3.207971, -3.507761]",1.0,1.0,1.0
tfidf_cross_encoder,637,"[""6129301"", ""25649714"", ""31019903"", ""154243324"", ""15041758"", ""73473433"", ""33135135"", ""31612088"", ""1642727"", ""38799797""]","[0.359843, -2.0971, -2.186468, -3.63217, -3.992087, -4.903113, -5.061619, -5.454757, -6.292341, -6.321288]",0.63093,0.5,1.0
tfidf_cross_encoder,641,"[""5912283"", ""24865781"", ""7627167"", ""24346598"", ""24159217"", ""22467585"", ""32463364"", ""6191684"", ""10749308"", ""10190462""]","[4.815473, -0.045264, -2.711956, -3.348797, -4.026045, -4.350921, -4.74299, -4.780482, -5.59067, -6.050781]",0.613147,1.0,0.5
tfidf_cross_encoder,644,"[""13619127"", ""24921368"", ""23377475"", ""27449472"", ""120626"", ""41298619"", ""27428509"", ""11481946"", ""43483151"", ""25599283""]","[4.413885, 0.28012, -1.72308, -1.805413, -1.85652, -2.692303, -3.295864, -3.601271, -4.455069, -4.637785]",1.0,1.0,1.0
tfidf_cross_encoder,649,"[""12789595"", ""24159217"", ""15041758"", ""11253758"", ""15795880"", ""18654430"", ""195689316"", ""21958900"", ""50670403"", ""18199839""]","[-4.883888, -5.573878, -6.628875, -9.528915, -10.018414, -10.061744, -10.079659, -10.118156, -10.159164, -10.179101]",1.0,1.0,1.0
tfidf_cross_encoder,659,"[""46765242"", ""20610557"", ""13070316"", ""39892135"", ""43329366"", ""1215116"", ""17327939"", ""7370282"", ""5704562"", ""4961038""]","[-5.485295, -5.663008, -6.186234, -6.780792, -6.907749, -7.627043, -7.708373, -7.888312, -8.232464, -8.656658]",0.356207,0.166667,1.0
tfidf_cross_encoder,660,"[""46765242"", ""5402581"", ""39892135"", ""5704562"", ""3127341"", ""43329366"", ""20610557"", ""26000593"", ""23670644"", ""14834714""]","[-2.542812, -4.442427, -4.8644, -5.204645, -5.659655, -5.990633, -6.16312, -6.316396, -6.435721, -7.259224]",0.0,0.0,0.0
tfidf_cross_encoder,674,"[""2095573"", ""30981192"", ""7662206"", ""970012"", ""4647303"", ""72933407"", ""5612738"", ""9617381"", ""9814332"", ""16252863""]","[5.47675, 1.513219, 0.382645, -0.728542, -1.179554, -1.866174, -1.938633, -2.187372, -2.583929, -2.785415]",1.0,1.0,1.0
tfidf_cross_encoder,684,"[""12881593"", ""34386619"", ""17416520"", ""4942718"", ""2851611"", ""2904102"", ""12824568"", ""464511"", ""5473074"", ""35085326""]","[2.894981, 1.385406, 0.295792, -0.407709, -3.638655, -3.675854, -4.385559, -4.728472, -5.057214, -5.289785]",0.430677,0.25,1.0
tfidf_cross_encoder,690,"[""18750453"", ""23908217"", ""18174210"", ""9254550"", ""25182647"", ""23670644"", ""18537148"", ""20999249"", ""75636923"", ""10692948""]","[-4.079397, -5.231268, -5.310556, -6.859838, -7.088007, -7.235588, -7.362635, -7.411432, -7.552852, -7.565642]",1.0,1.0,1.0
tfidf_cross_encoder,691,"[""33076846"", ""10991183"", ""28195565"", ""29073751"", ""4373445"", ""9507605"", ""25513319"", ""24881307"", ""8093935"", ""36345185""]","[2.559036, 1.84084, 0.125397, -0.376896, -1.221982, -1.919742, -2.020812, -2.115838, -2.306099, -2.426027]",0.63093,0.5,1.0
tfidf_cross_encoder,692,"[""24088502"", ""23665162"", ""36288526"", ""27910499"", ""45449835"", ""27243019"", ""23203102"", ""23124332"", ""3698758"", ""54561384""]","[1.815219, -2.292132, -3.736506, -5.158553, -5.516671, -5.946087, -6.15313, -6.206292, -6.392431, -6.588577]",1.0,1.0,1.0
tfidf_cross_encoder,693,"[""24088502"", ""3698758"", ""8137081"", ""7850867"", ""26474812"", ""36288526"", ""202259"", ""27243019"", ""27910499"", ""14672919""]","[4.071091, -4.473658, -5.228286, -6.402653, -6.571762, -6.617454, -6.747204, -7.032734, -7.502259, -7.556988]",1.0,1.0,1.0
tfidf_cross_encoder,700,"[""16557565"", ""38675228"", ""1354567"", ""20868160"", ""1669173"", ""19950357"", ""4350400"", ""6333347"", ""36623997"", ""14926162""]","[0.938637, -1.147635, -1.806733, -2.708668, -2.944587, -4.100205, -4.32174, -4.358371, -4.738394, -5.407022]",0.333333,0.142857,1.0
tfidf_cross_encoder,702,"[""16557565"", ""38675228"", ""1354567"", ""20868160"", ""19950357"", ""1669173"", ""4350400"", ""36623997"", ""14926162"", ""40429879""]","[2.049382, 0.532189, -2.071141, -2.351222, -3.726671, -3.980148, -4.138745, -4.732802, -5.393561, -6.776722]",0.333333,0.142857,1.0
tfidf_cross_encoder,715,"[""2000038"", ""12440953"", ""18421962"", ""9159495"", ""16550075"", ""22843616"", ""14180565"", ""37204802"", ""23830488"", ""10443642""]","[2.229433, -0.346999, -0.410386, -0.944316, -1.986647, -2.977349, -3.237102, -4.059949, -4.554387, -4.793311]",0.5,0.333333,1.0
tfidf_cross_encoder,716,"[""2619579"", ""9159495"", ""45143088"", ""12440953"", ""2000038"", ""23581096"", ""23830488"", ""23273454"", ""6828370"", ""8646760""]","[-2.166586, -2.21947, -2.794849, -3.014442, -3.426561, -4.41247, -5.543325, -6.642212, -6.744499, -6.989628]",0.0,0.0,0.0
tfidf_cross_encoder,718,"[""22038539"", ""17587795"", ""4392608"", ""7808055"", ""9993008"", ""42387637"", ""4679264"", ""23208167"", ""21380232"", ""2754534""]","[-1.443298, -1.722617, -2.457544, -3.028552, -3.108246, -3.717206, -3.96352, -4.263006, -4.28797, -4.409897]",0.63093,0.5,1.0
tfidf_cross_encoder,721,"[""1834762"", ""15578265"", ""10559501"", ""7433668"", ""12670680"", ""39550665"", ""13106686"", ""1996292"", ""7948486"", ""32454714""]","[2.586977, -2.334685, -3.103607, -3.207868, -3.473802, -4.5256, -4.589577, -4.648203, -4.656827, -4.726609]",1.0,1.0,1.0
tfidf_cross_encoder,723,"[""5531479"", ""20608982"", ""1871230"", ""15248287"", ""1800734"", ""3330111"", ""52925737"", ""28712203"", ""15058155"", ""12058271""]","[7.332891, -1.731127, -1.956828, -2.73614, -3.105175, -3.346367, -3.723047, -3.897476, -4.269078, -4.535725]",1.0,1.0,1.0
tfidf_cross_encoder,727,"[""36444198"", ""22406695"", ""7948486"", ""22621251"", ""14492339"", ""56486733"", ""25148216"", ""7489663"", ""17934603"", ""7521113""]","[2.360606, 1.364063, -0.87037, -1.087287, -1.933631, -3.387945, -3.419462, -3.617214, -3.686915, -3.757035]",0.289065,0.1,1.0
tfidf_cross_encoder,728,"[""36444198"", ""22406695"", ""22621251"", ""14492339"", ""7948486"", ""25148216"", ""7489663"", ""7521113"", ""17934603"", ""8317408""]","[3.159055, 1.702459, 0.192686, -0.482825, -1.53587, -1.771748, -2.293779, -2.533061, -2.548922, -3.294576]",0.806574,1.0,1.0
tfidf_cross_encoder,729,"[""26851674"", ""18038250"", ""4729644"", ""17648235"", ""4422868"", ""6374918"", ""15381976"", ""17717391"", ""34753204"", ""52873726""]","[2.633367, 0.235059, 0.055705, -0.686431, -1.697447, -2.232242, -2.92698, -3.003711, -4.190913, -4.458323]",1.0,1.0,1.0
tfidf_cross_encoder,742,"[""32159283"", ""10576136"", ""17897801"", ""6853699"", ""44384384"", ""43629704"", ""6158879"", ""5884524"", ""21239672"", ""18256197""]","[2.806608, -0.923784, -1.546245, -2.957936, -2.975336, -2.978971, -3.259271, -3.337743, -3.540592, -3.848844]",1.0,1.0,1.0
tfidf_cross_encoder,743,"[""32159283"", ""3984231"", ""10576136"", ""6853699"", ""21239672"", ""44384384"", ""6158879"", ""17897801"", ""43629704"", ""12130200""]","[3.364813, 1.290142, -0.041913, -0.930605, -1.93329, -2.182044, -3.052448, -3.090399, -3.12138, -3.734442]",1.0,1.0,1.0
tfidf_cross_encoder,744,"[""4138659"", ""8460275"", ""6454371"", ""6722522"", ""27438378"", ""25946292"", ""16120395"", ""21380348"", ""7451607"", ""33920995""]","[7.802555, 3.020957, 1.789177, -2.218721, -2.80148, -4.37384, -4.538589, -5.116913, -5.285008, -5.293527]",0.63093,0.5,1.0
tfidf_cross_encoder,756,"[""27134527"", ""17919731"", ""25901598"", ""12217662"", ""2831620"", ""8646760"", ""22036571"", ""175735"", ""12172346"", ""3052213""]","[5.98668, 5.550571, 3.209069, 3.123468, 2.965198, 2.961894, 1.316139, 0.727711, 0.405156, -0.289383]",0.386853,0.2,1.0
tfidf_cross_encoder,759,"[""1805641"", ""3929361"", ""10617916"", ""12409683"", ""18074797"", ""13948920"", ""13899137"", ""6503185"", ""13901073"", ""18153456""]","[6.08021, 5.189781, 5.022035, 4.606767, 2.74671, 1.827504, 0.036354, -0.97426, -1.535584, -2.618282]",1.0,1.0,1.0
tfidf_cross_encoder,768,"[""1373287"", ""19497526"", ""23195302"", ""80522346"", ""9505448"", ""12130690"", ""406733"", ""43880096"", ""21557055"", ""29214508""]","[1.0269, -2.352106, -5.512951, -6.600957, -7.142667, -7.261905, -7.474558, -7.688161, -7.689732, -7.915054]",0.0,0.0,0.0
tfidf_cross_encoder,770,"[""15476777"", ""2492146"", ""24873253"", ""10958594"", ""20127522"", ""22635278"", ""13256155"", ""878526"", ""9558539"", ""24634621""]","[1.768535, 0.887358, -0.168655, -1.448087, -1.927474, -2.023056, -2.657561, -2.816645, -3.011258, -3.461561]",1.0,1.0,1.0
tfidf_cross_encoder,775,"[""11569583"", ""27635177"", ""5572127"", ""31293581"", ""12552297"", ""3173489"", ""23698769"", ""16630060"", ""17368516"", ""19356271""]","[2.111062, 1.05621, 0.258151, 0.016661, -0.101774, -1.687525, -2.571644, -2.830141, -2.926459, -3.421455]",0.0,0.0,0.0
tfidf_cross_encoder,781,"[""8246922"", ""24338780"", ""1386103"", ""40632104"", ""39084565"", ""854417"", ""7115651"", ""6270720"", ""10559501"", ""1855679""]","[6.186436, 5.816635, 4.568676, 3.0795, 3.041688, 3.012467, 2.836418, 2.215585, 1.504925, 1.195454]",0.63093,0.5,1.0
tfidf_cross_encoder,783,"[""8246922"", ""39084565"", ""24338780"", ""1386103"", ""10559501"", ""21878751"", ""7155555"", ""40632104"", ""5386514"", ""5500086""]","[5.473629, 4.363638, 4.011987, 3.216225, 2.841723, 2.79909, 1.808752, 1.6533, 1.04913, 0.746011]",0.315465,0.125,1.0
tfidf_cross_encoder,784,"[""15176526"", ""23535770"", ""2547636"", ""3140772"", ""16728949"", ""3874000"", ""226488"", ""20524091"", ""1848452"", ""16999023""]","[4.011112, 2.923445, 1.596881, 1.473141, 1.404107, 0.824912, 0.813404, 0.721537, 0.519316, 0.472472]",0.0,0.0,0.0
tfidf_cross_encoder,785,"[""54440"", ""15274349"", ""23586085"", ""24234341"", ""31543713"", ""39285547"", ""31803596"", ""6173523"", ""12471115"", ""21932050""]","[0.009977, -3.225916, -4.265757, -4.750211, -4.763216, -4.847775, -5.11523, -5.161061, -5.339967, -5.506504]",0.30103,0.111111,1.0
tfidf_cross_encoder,793,"[""8551160"", ""23403754"", ""7465900"", ""28249680"", ""30580263"", ""42873134"", ""40232172"", ""37444589"", ""8425533"", ""1049501""]","[0.735241, -0.175927, -1.835302, -2.253317, -3.163291, -3.388386, -3.761144, -3.886255, -4.098854, -4.114281]",1.0,1.0,1.0
tfidf_cross_encoder,800,"[""4679264"", ""22543403"", ""9291668"", ""22264117"", ""26230669"", ""11992632"", ""1848452"", ""6040392"", ""7988832"", ""13072113""]","[3.286806, 3.10954, 2.466762, 1.791186, 0.715268, 0.457411, 0.189724, -0.178449, -0.402788, -0.720438]",0.63093,0.5,1.0
tfidf_cross_encoder,805,"[""22180793"", ""21179714"", ""7986878"", ""3727986"", ""9600826"", ""5774746"", ""25543207"", ""1379127"", ""15946643"", ""26038789""]","[10.112978, 3.30242, 2.866987, 0.92217, -0.174756, -0.497703, -1.37356, -1.834415, -1.91727, -1.933317]",1.0,1.0,1.0
tfidf_cross_encoder,808,"[""36606083"", ""25787749"", ""23664875"", ""152245"", ""36180468"", ""7260461"", ""36713289"", ""36904081"", ""9091863"", ""38630735""]","[2.911377, -3.224006, -5.314598, -7.222758, -8.572485, -8.947754, -9.178693, -9.347609, -9.424154, -9.59114]",1.0,1.0,1.0
tfidf_cross_encoder,811,"[""19799455"", ""13001323"", ""34733465"", ""2436602"", ""21878751"", ""17081238"", ""28441310"", ""5572127"", ""8698208"", ""9748934""]","[2.064212, 0.264267, -0.772127, -1.396171, -2.362679, -2.433676, -3.012656, -3.528637, -3.784173, -3.817366]",1.0,1.0,1.0
tfidf_cross_encoder,814,"[""33387953"", ""21164071"", ""4961038"", ""14241418"", ""4414547"", ""39758684"", ""24249915"", ""22036571"", ""21551568"", ""31682248""]","[7.018904, 0.586407, -0.35505, -1.635953, -1.710513, -1.930072, -2.319968, -2.433185, -2.50518, -2.623973]",1.0,1.0,1.0
tfidf_cross_encoder,820,"[""5116145"", ""8712839"", ""3052213"", ""3346812"", ""23180075"", ""9169645"", ""8646760"", ""19485243"", ""4407455"", ""6426919""]","[-2.964122, -3.545929, -4.116734, -4.481352, -4.79263, -5.115356, -5.330024, -5.333968, -5.555659, -5.750584]",0.333333,0.142857,1.0
tfidf_cross_encoder,821,"[""8712839"", ""3052213"", ""5116145"", ""3346812"", ""9169645"", ""8646760"", ""4407455"", ""23180075"", ""19485243"", ""35448676""]","[-4.536172, -4.832601, -5.029188, -5.230206, -5.5161, -5.518173, -5.708651, -6.088066, -6.443061, -6.451521]",0.356207,0.166667,1.0
tfidf_cross_encoder,823,"[""15319019"", ""2319305"", ""39443128"", ""2272614"", ""6426919"", ""33387953"", ""6421792"", ""14819804"", ""641786"", ""24190159""]","[5.989214, 4.881397, 0.241429, -1.35304, -1.638775, -2.288624, -2.661646, -3.04263, -3.17344, -3.408478]",1.0,1.0,1.0
tfidf_cross_encoder,830,"[""52873726"", ""23634484"", ""4324278"", ""1964163"", ""23974474"", ""28697248"", ""735130"", ""4447785"", ""11535539"", ""8417211""]","[-0.768339, -1.71346, -2.073141, -2.203538, -2.739679, -3.134322, -3.176001, -3.233282, -3.393968, -4.038009]",0.0,0.0,0.0
tfidf_cross_encoder,831,"[""4324278"", ""52873726"", ""23634484"", ""735130"", ""33912020"", ""16686383"", ""8417211"", ""18810195"", ""12737132"", ""4447785""]","[-1.028754, -1.271161, -2.277146, -2.998096, -3.138203, -3.913379, -4.008551, -4.041075, -4.05742, -4.090534]",0.0,0.0,0.0
tfidf_cross_encoder,832,"[""30303335"", ""10562341"", ""1605392"", ""37964706"", ""29362104"", ""12948892"", ""7869794"", ""33499189"", ""7036529"", ""7820043""]","[6.850221, 2.799817, 2.682431, 1.502443, 1.4226, 1.386343, 0.735355, 0.562269, -0.546872, -1.588509]",1.0,1.0,1.0
tfidf_cross_encoder,834,"[""23100962"", ""12631182"", ""4324278"", ""23122306"", ""5483793"", ""22623275"", ""6580081"", ""24742375"", ""1605196"", ""7155555""]","[2.317183, -3.864768, -4.747005, -5.30053, -5.322819, -5.751625, -5.815893, -6.246493, -6.359601, -6.725102]",0.386853,0.2,1.0
tfidf_cross_encoder,837,"[""1780819"", ""15928989"", ""6121668"", ""16346504"", ""32721137"", ""9239963"", ""22896384"", ""11271123"", ""3896759"", ""25628793""]","[2.146663, 1.771007, -0.083818, -0.583239, -3.748879, -3.819717, -4.023089, -4.126037, -4.297934, -4.531322]",0.63093,0.5,1.0
tfidf_cross_encoder,839,"[""1469751"", ""17327939"", ""13923069"", ""6219790"", ""8182950"", ""13764090"", ""169264"", ""31715818"", ""3446400"", ""20646904""]","[6.046271, 3.185163, 1.088678, 0.911869, -0.028442, -1.523712, -2.944911, -3.21273, -3.897628, -3.964571]",1.0,1.0,1.0
tfidf_cross_encoder,845,"[""17741440"", ""9878167"", ""2236768"", ""43054703"", ""29399239"", ""1049501"", ""1800734"", ""30041340"", ""14853989"", ""36089763""]","[9.228812, 7.806274, 7.404486, 6.683934, 6.647031, 6.195731, 5.96227, 5.380731, 5.326892, 5.2536]",1.0,1.0,1.0
tfidf_cross_encoder,847,"[""16787954"", ""4424888"", ""341324"", ""32023005"", ""11837657"", ""18321590"", ""6491532"", ""11254040"", ""7111021"", ""5284188""]","[3.823455, 0.286567, -1.042689, -2.9066, -3.291243, -3.323392, -4.057601, -4.204025, -4.463384, -4.751191]",1.0,1.0,1.0
tfidf_cross_encoder,852,"[""474325"", ""13843341"", ""8190282"", ""34208005"", ""14361849"", ""40867854"", ""3935126"", ""7098463"", ""25612629"", ""26611094""]","[2.525435, 1.883089, 0.61986, -1.619175, -1.900278, -2.07849, -4.465418, -5.354197, -5.547441, -6.536791]",0.63093,0.5,1.0
tfidf_cross_encoder,859,"[""22049489"", ""5774746"", ""1982286"", ""13007205"", ""5377642"", ""20568364"", ""16364639"", ""3559136"", ""26735905"", ""42731834""]","[3.42014, 1.405049, 1.125077, -0.139072, -0.632891, -1.141182, -1.267167, -1.379633, -1.643377, -1.696929]",0.5,0.333333,1.0
tfidf_cross_encoder,870,"[""4345757"", ""1831916"", ""43220289"", ""41310252"", ""5268462"", ""18084826"", ""25973484"", ""5839365"", ""15041758"", ""21641088""]","[2.152716, -0.639653, -0.691974, -2.259902, -3.029563, -3.360849, -3.408631, -4.222937, -4.302854, -4.420503]",0.0,0.0,0.0
tfidf_cross_encoder,873,"[""41310252"", ""12658073"", ""4345757"", ""52805891"", ""3315558"", ""21641088"", ""5268462"", ""13944805"", ""25973484"", ""1831916""]","[0.082471, 0.075431, -0.052403, -0.947159, -1.757392, -2.239827, -2.613195, -2.89249, -3.649805, -3.760627]",0.131205,0.2,0.2
tfidf_cross_encoder,879,"[""8426046"", ""24335068"", ""18895793"", ""22896970"", ""29459383"", ""15893330"", ""27438378"", ""24042363"", ""8512633"", ""18694784""]","[5.705861, -2.285453, -3.451164, -4.414748, -4.678412, -4.685084, -5.150543, -5.170653, -5.322371, -5.430619]",1.0,1.0,1.0
tfidf_cross_encoder,880,"[""8426046"", ""18467982"", ""20725212"", ""40721190"", ""18694784"", ""22896970"", ""24003461"", ""25300664"", ""23208167"", ""36357627""]","[2.649503, -3.988113, -4.596799, -5.358038, -7.73332, -7.772395, -8.310404, -8.427385, -8.436737, -8.870964]",1.0,1.0,1.0
tfidf_cross_encoder,882,"[""14803797"", ""33684572"", ""6793674"", ""44624045"", ""6327940"", ""12709184"", ""25822299"", ""23100962"", ""44693226"", ""11181416""]","[4.525136, -2.323779, -3.60276, -5.29166, -5.338657, -5.954931, -7.583217, -7.823658, -8.386096, -8.502378]",1.0,1.0,1.0
tfidf_cross_encoder,887,"[""7506409"", ""3173489"", ""24766509"", ""9641846"", ""16630060"", ""13242763"", ""20524091"", ""16712164"", ""87430549"", ""7875158""]","[-4.050184, -4.812521, -4.890055, -5.13689, -5.207727, -5.744904, -5.789175, -6.035367, -6.276368, -6.345374]",0.0,0.0,0.0
tfidf_cross_encoder,903,"[""10648422"", ""9334631"", ""34469966"", ""21498497"", ""1360607"", ""8639034"", ""43534665"", ""15425958"", ""7948486"", ""5752492""]","[6.908714, 2.563371, 1.98634, 1.216291, 0.635083, 0.466914, 0.157838, -0.177697, -0.19532, -0.359706]",1.0,1.0,1.0
